city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population,estimated_population_2019,is_last,order_for_place,place_type,state
Alto Feliz,4300570,579,19071.14625,2022-02-14,0.0069,4,3036.0,3028.0,False,547,city,RS
Alvorada,4300604,27597,13057.36402,2022-02-14,0.0306,844,211352.0,210305.0,False,639,city,RS
Amaral Ferrador,4300638,428,6040.93155,2022-02-14,0.028,12,7085.0,7031.0,False,489,city,RS
Ametista do Sul,4300646,1466,19802.78266,2022-02-14,0.0177,26,7403.0,7409.0,False,589,city,RS
André da Rocha,4300661,172,12807.14818,2022-02-14,0.0058,1,1343.0,1333.0,False,549,city,RS
Anta Gorda,4300703,947,15886.59621,2022-02-14,0.0084,8,5961.0,5981.0,False,634,city,RS
Antônio Prado,4300802,3916,30019.16443,2022-02-14,0.0089,35,13045.0,13050.0,False,591,city,RS
Arambaré,4300851,339,9517.12521,2022-02-14,0.0265,9,3562.0,3581.0,False,529,city,RS
Araricá,4300877,1240,21486.74407,2022-02-14,0.0226,28,5771.0,5698.0,False,565,city,RS
Aratiba,4300901,706,11407.3356,2022-02-14,0.0113,8,6189.0,6235.0,False,564,city,RS
Arroio do Meio,4301008,3877,18490.96199,2022-02-14,0.0139,54,20967.0,20805.0,False,608,city,RS
Arroio do Padre,4301073,339,11487.63131,2022-02-14,0.0118,4,2951.0,2937.0,False,483,city,RS
Arroio do Sal,4301057,2605,25342.93219,2022-02-14,0.0161,42,10279.0,10065.0,False,622,city,RS
Arroio dos Ratos,4301107,1711,12068.8439,2022-02-14,0.0263,45,14177.0,14151.0,False,619,city,RS
Arroio do Tigre,4301206,2227,16603.29531,2022-02-14,0.0099,22,13413.0,13373.0,False,526,city,RS
Arroio Grande,4301305,2434,13345.7616,2022-02-14,0.0247,60,18238.0,18293.0,False,567,city,RS
Arvorezinha,4301404,1364,13086.44344,2022-02-14,0.022,30,10423.0,10424.0,False,602,city,RS
Augusto Pestana,4301503,1391,21069.37292,2022-02-14,0.0101,14,6602.0,6661.0,False,497,city,RS
Áurea,4301552,487,13776.52051,2022-02-14,0.0123,6,3535.0,3554.0,False,581,city,RS
Bagé,4301602,14668,12088.84493,2022-02-14,0.0213,312,121335.0,121143.0,False,639,city,RS
Balneário Pinhal,4301636,2158,15024.71628,2022-02-14,0.0283,61,14363.0,14068.0,False,569,city,RS
Barão,4301651,1073,17300.87069,2022-02-14,0.013,14,6202.0,6171.0,False,564,city,RS
Barão de Cotegipe,4301701,993,15000.0,2022-02-14,0.0101,10,6620.0,6623.0,False,582,city,RS
Barão do Triunfo,4301750,633,8418.6727,2022-02-14,0.0126,8,7519.0,7487.0,False,533,city,RS
Barracão,4301800,763,14516.74277,2022-02-14,0.0223,17,5256.0,5275.0,False,561,city,RS
Barra do Guarita,4301859,129,3960.70003,2022-02-14,0.062,8,3257.0,3248.0,False,534,city,RS
Barra do Quaraí,4301875,647,15306.36385,2022-02-14,0.0139,9,4227.0,4215.0,False,515,city,RS
Barra do Ribeiro,4301909,1408,10386.5447,2022-02-14,0.0391,55,13556.0,13491.0,False,584,city,RS
Barra do Rio Azul,4301925,179,10815.70997,2022-02-14,0.0056,1,1655.0,1690.0,False,537,city,RS
Barra Funda,4301958,874,34261.07409,2022-02-14,0.016,14,2551.0,2539.0,False,547,city,RS
Barros Cassal,4302006,1282,11464.85423,2022-02-14,0.0117,15,11182.0,11199.0,False,595,city,RS
Benjamin Constant do Sul,4302055,200,10214.5046,2022-02-14,0.015,3,1958.0,1994.0,False,577,city,RS
Bento Gonçalves,4302105,32361,26568.31113,2022-02-14,0.0133,429,121803.0,120454.0,False,638,city,RS
Boa Vista das Missões,4302154,342,16347.99235,2022-02-14,0.0205,7,2092.0,2098.0,False,577,city,RS
Boa Vista do Buricá,4302204,1378,20530.39333,2022-02-14,0.0087,12,6712.0,6712.0,False,511,city,RS
Boa Vista do Cadeado,4302220,318,12884.92707,2022-02-14,0.0126,4,2468.0,2470.0,False,517,city,RS
Boa Vista do Incra,4302238,479,18310.39755,2022-02-14,0.0104,5,2616.0,2603.0,False,521,city,RS
Boa Vista do Sul,4302253,497,17890.56875,2022-02-14,0.008,4,2778.0,2783.0,False,597,city,RS
Bom Jesus,4302303,1485,13131.13449,2022-02-14,0.0168,25,11309.0,11349.0,False,588,city,RS
Bom Princípio,4302352,3169,22230.79621,2022-02-14,0.0107,34,14255.0,14055.0,False,591,city,RS
Bom Progresso,4302378,257,13533.43865,2022-02-14,0.0117,3,1899.0,1942.0,False,577,city,RS
Bom Retiro do Sul,4302402,1877,15149.31396,2022-02-14,0.0208,39,12390.0,12328.0,False,618,city,RS
Boqueirão do Leão,4302451,690,8958.71202,2022-02-14,0.0493,34,7702.0,7714.0,False,534,city,RS
Bossoroca,4302501,570,9186.14021,2022-02-14,0.0386,22,6205.0,6279.0,False,565,city,RS
Bozano,4302584,422,19990.52582,2022-02-14,0.019,8,2111.0,2123.0,False,514,city,RS
Braga,4302600,618,18665.05587,2022-02-14,0.0162,10,3311.0,3353.0,False,574,city,RS
Brochier,4302659,998,19553.29154,2022-02-14,0.006,6,5104.0,5074.0,False,582,city,RS
Butiá,4302709,2788,13306.60557,2022-02-14,0.0219,61,20952.0,20941.0,False,587,city,RS
Caçapava do Sul,4302808,5582,16638.84583,2022-02-14,0.0183,102,33548.0,33624.0,False,592,city,RS
Cacequi,4302907,1099,8846.49441,2022-02-14,0.0127,14,12423.0,12561.0,False,545,city,RS
Cachoeira do Sul,4303004,15206,18573.57486,2022-02-14,0.0143,217,81869.0,82201.0,False,631,city,RS
Cachoeirinha,4303103,18061,13761.81042,2022-02-14,0.0281,507,131240.0,130293.0,False,627,city,RS
Cacique Doble,4303202,862,16988.56918,2022-02-14,0.0162,14,5074.0,5065.0,False,569,city,RS
Caibaté,4303301,508,10532.86336,2022-02-14,0.0138,7,4823.0,4846.0,False,582,city,RS
Caiçara,4303400,946,20127.65957,2022-02-14,0.0116,11,4700.0,4743.0,False,546,city,RS
Camaquã,4303509,8565,12883.96161,2022-02-14,0.0194,166,66478.0,66261.0,False,634,city,RS
Camargo,4303558,642,23413.56674,2022-02-14,0.0125,8,2742.0,2733.0,False,582,city,RS
Cambará do Sul,4303608,379,5916.32844,2022-02-14,0.029,11,6406.0,6431.0,False,561,city,RS
Campestre da Serra,4303673,479,14108.9838,2022-02-14,0.0063,3,3395.0,3388.0,False,603,city,RS
Campina das Missões,4303707,1052,19488.69952,2022-02-14,0.0105,11,5398.0,5474.0,False,534,city,RS
Campinas do Sul,4303806,1205,22158.88194,2022-02-14,0.005,6,5438.0,5454.0,False,605,city,RS
Campo Bom,4303905,15768,22701.48867,2022-02-14,0.0174,275,69458.0,66712.0,False,645,city,RS
Campo Novo,4304002,1056,24131.62706,2022-02-14,0.0199,21,4376.0,4484.0,False,575,city,RS
Campos Borges,4304101,766,23247.34446,2022-02-14,0.017,13,3295.0,3320.0,False,526,city,RS
Candelária,4304200,5136,16345.75602,2022-02-14,0.0156,80,31421.0,31365.0,False,612,city,RS
Cândido Godói,4304309,1043,16956.59242,2022-02-14,0.0048,5,6151.0,6198.0,False,547,city,RS
Candiota,4304358,2209,22898.31036,2022-02-14,0.0077,17,9647.0,9584.0,False,600,city,RS
Canela,4304408,9846,21645.26908,2022-02-14,0.0203,200,45488.0,44998.0,False,573,city,RS
Canguçu,4304507,6385,11358.98668,2022-02-14,0.0171,109,56211.0,56045.0,False,630,city,RS
Canoas,4304606,59423,17065.37472,2022-02-14,0.0292,1735,348208.0,346616.0,False,637,city,RS
Canudos do Vale,4304614,227,13313.78299,2022-02-14,0.0264,6,1705.0,1716.0,False,595,city,RS
Capão Bonito do Sul,4304622,492,29981.71846,2022-02-14,0.0122,6,1641.0,1654.0,False,513,city,RS
Capão da Canoa,4304630,15140,28010.5826,2022-02-14,0.0154,233,54051.0,53049.0,False,635,city,RS
Capão do Cipó,4304655,478,12922.41146,2022-02-14,0.0126,6,3699.0,3651.0,False,550,city,RS
Capão do Leão,4304663,3384,13318.11563,2022-02-14,0.0266,90,25409.0,25354.0,False,627,city,RS
Capela de Santana,4304689,1871,15508.95225,2022-02-14,0.0166,31,12064.0,11940.0,False,568,city,RS
Capitão,4304697,629,22765.11039,2022-02-14,0.0048,3,2763.0,2757.0,False,586,city,RS
Capivari do Sul,4304671,1326,28045.68528,2022-02-14,0.0068,9,4728.0,4660.0,False,528,city,RS
Caraá,4304713,1205,14431.13772,2022-02-14,0.0232,28,8350.0,8270.0,False,560,city,RS
Carazinho,4304705,15453,24818.11612,2022-02-14,0.0185,286,62265.0,62110.0,False,608,city,RS
Carlos Barbosa,4304804,6681,22092.5234,2022-02-14,0.0084,56,30241.0,29833.0,False,637,city,RS
Carlos Gomes,4304853,195,14433.75278,2022-02-14,0.0051,1,1351.0,1377.0,False,523,city,RS
Casca,4304903,1801,19898.35377,2022-02-14,0.0122,22,9051.0,9031.0,False,582,city,RS
Caseiros,4304952,448,13930.34826,2022-02-14,0.0335,15,3216.0,3202.0,False,589,city,RS
Catuípe,4305009,1476,16963.56741,2022-02-14,0.0203,30,8701.0,8774.0,False,551,city,RS
Caxias do Sul,4305108,111970,21638.76386,2022-02-14,0.0134,1496,517451.0,510906.0,False,643,city,RS
Centenário,4305116,312,10844.62982,2022-02-14,0.0128,4,2877.0,2891.0,False,558,city,RS
Cerrito,4305124,653,10798.74318,2022-02-14,0.0199,13,6047.0,6091.0,False,551,city,RS
Cerro Branco,4305132,467,9923.50191,2022-02-14,0.015,7,4706.0,4691.0,False,512,city,RS
Cerro Grande,4305157,383,16681.18467,2022-02-14,0.0183,7,2296.0,2311.0,False,532,city,RS
Cerro Grande do Sul,4305173,1098,8845.56513,2022-02-14,0.0228,25,12413.0,12239.0,False,633,city,RS
Cerro Largo,4305207,2907,20487.70174,2022-02-14,0.01,29,14189.0,14133.0,False,549,city,RS
Chapada,4305306,1996,21604.0697,2022-02-14,0.0145,29,9239.0,9269.0,False,612,city,RS
Charqueadas,4305355,6703,16246.54612,2022-02-14,0.0167,112,41258.0,40789.0,False,637,city,RS
Charrua,4305371,510,15682.65683,2022-02-14,0.0235,12,3252.0,3279.0,False,539,city,RS
Chiapetta,4305405,691,18580.26351,2022-02-14,0.0246,17,3719.0,3756.0,False,562,city,RS
Chuí,4305439,894,13205.31758,2022-02-14,0.0045,4,6770.0,6704.0,False,540,city,RS
Chuvisca,4305447,559,10200.72993,2022-02-14,0.0089,5,5480.0,5441.0,False,543,city,RS
Cidreira,4305454,3270,19718.98933,2022-02-14,0.0251,82,16583.0,16254.0,False,618,city,RS
Ciríaco,4305504,1055,22356.43145,2022-02-14,0.0256,27,4719.0,4747.0,False,601,city,RS
Colinas,4305587,744,30133.65735,2022-02-14,0.004,3,2469.0,2438.0,False,600,city,RS
Colorado,4305603,901,28785.94249,2022-02-14,0.0155,14,3130.0,3175.0,False,572,city,RS
Condor,4305702,1769,26172.51073,2022-02-14,0.004,7,6759.0,6753.0,False,586,city,RS
Constantina,4305801,1857,18744.3222,2022-02-14,0.0097,18,9907.0,9911.0,False,561,city,RS
Coqueiro Baixo,4305835,291,19464.88294,2022-02-14,0.0103,3,1495.0,1501.0,False,442,city,RS
Coqueiros do Sul,4305850,292,12773.40332,2022-02-14,0.0171,5,2286.0,2306.0,False,564,city,RS
Coronel Barros,4305871,728,28888.88889,2022-02-14,0.0069,5,2520.0,2519.0,False,543,city,RS
Coronel Bicaco,4305900,1189,16359.3836,2022-02-14,0.032,38,7268.0,7325.0,False,601,city,RS
Coronel Pilar,4305934,237,14684.01487,2022-02-14,0.0253,6,1614.0,1628.0,False,555,city,RS
Cotiporã,4305959,1112,28973.42366,2022-02-14,0.0045,5,3838.0,3853.0,False,550,city,RS
Coxilha,4305975,524,19103.17171,2022-02-14,0.021,11,2743.0,2756.0,False,589,city,RS
Crissiumal,4306007,1427,10683.53672,2022-02-14,0.0161,23,13357.0,13448.0,False,582,city,RS
Cristal,4306056,1092,13536.63072,2022-02-14,0.0211,23,8067.0,8009.0,False,522,city,RS
Cristal do Sul,4306072,538,18917.01828,2022-02-14,0.0037,2,2844.0,2847.0,False,551,city,RS
Cruz Alta,4306106,12983,21666.49978,2022-02-14,0.0181,235,59922.0,60299.0,False,601,city,RS
Cruzaltense,4306130,226,12562.53474,2022-02-14,0.0265,6,1799.0,1833.0,False,576,city,RS
Cruzeiro do Sul,4306205,1640,13223.6736,2022-02-14,0.0256,42,12402.0,12348.0,False,635,city,RS
David Canabarro,4306304,1139,24049.83108,2022-02-14,0.0132,15,4736.0,4740.0,False,564,city,RS
Derrubadas,4306320,495,17928.28685,2022-02-14,0.0141,7,2761.0,2805.0,False,600,city,RS
Dezesseis de Novembro,4306353,259,10891.50547,2022-02-14,0.0193,5,2378.0,2427.0,False,537,city,RS
Dilermando de Aguiar,4306379,235,7828.11459,2022-02-14,0.0213,5,3002.0,3014.0,False,519,city,RS
Dois Irmãos,4306403,6466,19523.53634,2022-02-14,0.0124,80,33119.0,32671.0,False,637,city,RS
Dois Irmãos das Missões,4306429,427,21264.94024,2022-02-14,0.0117,5,2008.0,2026.0,False,548,city,RS
Dois Lajeados,4306452,694,20381.79148,2022-02-14,0.0072,5,3405.0,3400.0,False,557,city,RS
Dom Feliciano,4306502,1210,7813.00446,2022-02-14,0.0215,26,15487.0,15414.0,False,588,city,RS
Dom Pedrito,4306601,5832,15211.66436,2022-02-14,0.018,105,38339.0,38461.0,False,633,city,RS
Dom Pedro de Alcântara,4306551,448,17728.53186,2022-02-14,0.0179,8,2527.0,2534.0,False,555,city,RS
Dona Francisca,4306700,155,5168.38946,2022-02-14,0.0452,7,2999.0,3041.0,False,529,city,RS
Doutor Maurício Cardoso,4306734,626,14029.58315,2022-02-14,0.0256,16,4462.0,4549.0,False,594,city,RS
Doutor Ricardo,4306759,515,26075.94937,2022-02-14,0.0078,4,1975.0,1983.0,False,589,city,RS
Eldorado do Sul,4306767,7027,16770.08257,2022-02-14,0.0201,141,41902.0,41285.0,False,637,city,RS
Encantado,4306809,3453,15091.78322,2022-02-14,0.0168,58,22880.0,22706.0,False,620,city,RS
Encruzilhada do Sul,4306908,3042,11718.02773,2022-02-14,0.0273,83,25960.0,25877.0,False,616,city,RS
Engenho Velho,4306924,208,21181.26273,2022-02-14,0.024,5,982.0,1034.0,False,546,city,RS
Entre-Ijuís,4306932,1992,23683.27191,2022-02-14,0.0156,31,8411.0,8475.0,False,569,city,RS
Entre Rios do Sul,4306957,328,11892.67585,2022-02-14,0.0122,4,2758.0,2792.0,False,566,city,RS
Erebango,4306973,456,15291.7505,2022-02-14,0.0088,4,2982.0,2991.0,False,582,city,RS
Erechim,4307005,21946,20580.87084,2022-02-14,0.0098,216,106633.0,105862.0,False,639,city,RS
Ernestina,4307054,346,10914.8265,2022-02-14,0.026,9,3170.0,3168.0,False,604,city,RS
Erval Grande,4307203,526,10915.12762,2022-02-14,0.0152,8,4819.0,4859.0,False,576,city,RS
Erval Seco,4307302,1000,14701.55837,2022-02-14,0.008,8,6802.0,6912.0,False,528,city,RS
Esmeralda,4307401,324,9857.01247,2022-02-14,0.0216,7,3287.0,3282.0,False,568,city,RS
Esperança do Sul,4307450,380,13171.57712,2022-02-14,0.0395,15,2885.0,2926.0,False,586,city,RS
Espumoso,4307500,3660,23475.08178,2022-02-14,0.0142,52,15591.0,15588.0,False,614,city,RS
Estação,4307559,1377,23181.81818,2022-02-14,0.0153,21,5940.0,5958.0,False,589,city,RS
Estância Velha,4307609,9046,17852.0682,2022-02-14,0.0168,152,50672.0,50022.0,False,636,city,RS
Esteio,4307708,17545,21067.73616,2022-02-14,0.0226,397,83279.0,83202.0,False,622,city,RS
Estrela,4307807,6567,19090.67124,2022-02-14,0.0116,76,34399.0,34116.0,False,637,city,RS
Estrela Velha,4307815,506,13863.0137,2022-02-14,0.0119,6,3650.0,3655.0,False,450,city,RS
Eugênio de Castro,4307831,509,21641.15646,2022-02-14,0.0157,8,2352.0,2396.0,False,590,city,RS
Fagundes Varela,4307864,711,25939.43816,2022-02-14,0.0056,4,2741.0,2731.0,False,521,city,RS
Farroupilha,4307906,14845,20318.63785,2022-02-14,0.0127,189,73061.0,72331.0,False,639,city,RS
Faxinal do Soturno,4308003,870,13057.18145,2022-02-14,0.0115,10,6663.0,6677.0,False,549,city,RS
Faxinalzinho,4308052,373,16330.99825,2022-02-14,0.0161,6,2284.0,2315.0,False,569,city,RS
Fazenda Vilanova,4308078,680,14756.94444,2022-02-14,0.0132,9,4608.0,4533.0,False,592,city,RS
Feliz,4308102,3656,26803.51906,2022-02-14,0.0071,26,13640.0,13547.0,False,599,city,RS
Flores da Cunha,4308201,7064,22740.88143,2022-02-14,0.0103,73,31063.0,30745.0,False,611,city,RS
Floriano Peixoto,4308250,211,12147.38054,2022-02-14,0.0047,1,1737.0,1766.0,False,603,city,RS
Fontoura Xavier,4308300,1429,13953.71546,2022-02-14,0.0224,32,10241.0,10304.0,False,586,city,RS
Formigueiro,4308409,740,11185.00605,2022-02-14,0.0189,14,6616.0,6664.0,False,575,city,RS
Forquetinha,4308433,321,13375.0,2022-02-14,0.0249,8,2400.0,2412.0,False,549,city,RS
Fortaleza dos Valos,4308458,1099,25647.60793,2022-02-14,0.0091,10,4285.0,4320.0,False,535,city,RS
Frederico Westphalen,4308508,7797,24753.95263,2022-02-14,0.0108,84,31498.0,31313.0,False,589,city,RS
Garibaldi,4308607,8516,24029.34537,2022-02-14,0.0094,80,35440.0,35070.0,False,634,city,RS
Garruchos,4308656,146,5058.90506,2022-02-14,0.0342,5,2886.0,2924.0,False,454,city,RS
Gaurama,4308706,855,15576.60776,2022-02-14,0.007,6,5489.0,5534.0,False,577,city,RS
General Câmara,4308805,1109,13263.96364,2022-02-14,0.0216,24,8361.0,8385.0,False,592,city,RS
Gentil,4308854,229,14083.64084,2022-02-14,0.0218,5,1626.0,1634.0,False,577,city,RS
Getúlio Vargas,4308904,3644,22516.06525,2022-02-14,0.0118,43,16184.0,16212.0,False,602,city,RS
Giruá,4309001,2978,18773.24592,2022-02-14,0.0141,42,15863.0,16004.0,False,567,city,RS
Glorinha,4309050,1250,15236.47001,2022-02-14,0.0256,32,8204.0,8098.0,False,619,city,RS
Gramado,4309100,11896,32542.74381,2022-02-14,0.0128,152,36555.0,36232.0,False,582,city,RS
Gramado dos Loureiros,4309126,343,16666.66667,2022-02-14,0.0117,4,2058.0,2082.0,False,584,city,RS
Gramado Xavier,4309159,548,12591.91176,2022-02-14,0.0073,4,4352.0,4325.0,False,576,city,RS
Gravataí,4309209,29937,10555.3205,2022-02-14,0.0334,999,283620.0,281519.0,False,633,city,RS
Guabiju,4309258,248,16644.2953,2022-02-14,0.004,1,1490.0,1503.0,False,589,city,RS
Guaíba,4309308,12504,12728.14259,2022-02-14,0.0292,365,98239.0,98143.0,False,625,city,RS
Guaporé,4309407,6461,24880.6223,2022-02-14,0.0113,73,25968.0,25727.0,False,580,city,RS
Guarani das Missões,4309506,677,9071.419,2022-02-14,0.0266,18,7463.0,7537.0,False,554,city,RS
Harmonia,4309555,1209,24588.16351,2022-02-14,0.0116,14,4917.0,4866.0,False,620,city,RS
Herval,4307104,761,11168.18315,2022-02-14,0.0263,20,6814.0,6821.0,False,519,city,RS
Herveiras,4309571,348,11526.99569,2022-02-14,0.0086,3,3019.0,3018.0,False,515,city,RS
Horizontina,4309605,4263,21986.69349,2022-02-14,0.0103,44,19389.0,19329.0,False,600,city,RS
Hulha Negra,4309654,749,10956.69982,2022-02-14,0.0134,10,6836.0,6776.0,False,582,city,RS
Humaitá,4309704,393,8298.14189,2022-02-14,0.028,11,4736.0,4762.0,False,586,city,RS
Ibarama,4309753,495,11252.5574,2022-02-14,0.0141,7,4399.0,4406.0,False,506,city,RS
Ibiaçá,4309803,993,21132.15578,2022-02-14,0.0141,14,4699.0,4709.0,False,561,city,RS
Ibiraiaras,4309902,1643,22615.27873,2022-02-14,0.0225,37,7265.0,7262.0,False,564,city,RS
Ibirapuitã,4309951,453,11325.0,2022-02-14,0.0353,16,4000.0,4013.0,False,609,city,RS
Ibirubá,4310009,6688,32763.43507,2022-02-14,0.0139,93,20413.0,20350.0,False,586,city,RS
Igrejinha,4310108,6755,18090.51955,2022-02-14,0.0191,129,37340.0,36899.0,False,569,city,RS
Ijuí,4310207,20650,24652.59539,2022-02-14,0.0132,273,83764.0,83475.0,False,597,city,RS
Ilópolis,4310306,435,10698.47516,2022-02-14,0.0115,5,4066.0,4078.0,False,493,city,RS
Imbé,4310330,6096,26195.69421,2022-02-14,0.0238,145,23271.0,22800.0,False,615,city,RS
Imigrante,4310363,428,13806.45161,2022-02-14,0.0187,8,3100.0,3120.0,False,589,city,RS
Importados/Indefinidos,,0,,2022-02-14,0.0,0,,,False,507,city,RS
Independência,4310405,1129,18480.92978,2022-02-14,0.0106,12,6109.0,6167.0,False,568,city,RS
Inhacorá,4310413,135,6094.80813,2022-02-14,0.0296,4,2215.0,2226.0,False,564,city,RS
Ipê,4310439,1558,23291.97189,2022-02-14,0.0071,11,6689.0,6640.0,False,547,city,RS
Ipiranga do Sul,4310462,318,16914.89362,2022-02-14,0.0063,2,1880.0,1889.0,False,528,city,RS
Iraí,4310504,1017,14241.70284,2022-02-14,0.0157,16,7141.0,7241.0,False,550,city,RS
Itaara,4310538,766,13834.20625,2022-02-14,0.0235,18,5537.0,5499.0,False,550,city,RS
Itacurubi,4310553,92,2658.95954,2022-02-14,0.0761,7,3460.0,3465.0,False,561,city,RS
Itapuca,4310579,281,13607.74818,2022-02-14,0.0107,3,2065.0,2094.0,False,530,city,RS
Itaqui,4310603,5408,14425.56483,2022-02-14,0.0129,70,37489.0,37620.0,False,587,city,RS
Itati,4310652,260,10846.89195,2022-02-14,0.0462,12,2397.0,2419.0,False,569,city,RS
Itatiba do Sul,4310702,434,13432.37388,2022-02-14,0.0069,3,3231.0,3324.0,False,562,city,RS
Ivorá,4310751,110,5847.95322,2022-02-14,0.0091,1,1881.0,1910.0,False,536,city,RS
Ivoti,4310801,5025,20352.36938,2022-02-14,0.0145,73,24690.0,24293.0,False,638,city,RS
Jaboticaba,4310850,555,14709.78002,2022-02-14,0.0198,11,3773.0,3810.0,False,576,city,RS
Jacuizinho,4310876,311,11492.97857,2022-02-14,0.0064,2,2706.0,2692.0,False,504,city,RS
Jacutinga,4310900,519,14636.20981,2022-02-14,0.0077,4,3546.0,3561.0,False,560,city,RS
Jaguarão,4311007,3580,13509.43396,2022-02-14,0.0156,56,26500.0,26680.0,False,560,city,RS
Jaguari,4311106,1712,15903.39062,2022-02-14,0.0199,34,10765.0,10848.0,False,598,city,RS
Jaquirana,4311122,748,20425.99672,2022-02-14,0.0134,10,3662.0,3716.0,False,576,city,RS
Jari,4311130,217,6224.8996,2022-02-14,0.0138,3,3486.0,3503.0,False,508,city,RS
Jóia,4311155,1298,15152.93019,2022-02-14,0.0154,20,8566.0,8560.0,False,555,city,RS
Júlio de Castilhos,4311205,3041,15818.76821,2022-02-14,0.0145,44,19224.0,19293.0,False,577,city,RS
Lagoa Bonita do Sul,4311239,143,4895.5837,2022-02-14,0.007,1,2921.0,2903.0,False,470,city,RS
Lagoa dos Três Cantos,4311270,303,18855.00933,2022-02-14,0.0165,5,1607.0,1609.0,False,492,city,RS
Lagoão,4311254,691,10694.93886,2022-02-14,0.0203,14,6461.0,6452.0,False,550,city,RS
Lagoa Vermelha,4311304,6229,22424.22061,2022-02-14,0.0172,107,27778.0,27807.0,False,589,city,RS
Lajeado,4311403,20318,23894.25282,2022-02-14,0.0113,230,85033.0,84014.0,False,637,city,RS
Lajeado do Bugre,4311429,443,17264.22447,2022-02-14,0.0384,17,2566.0,2564.0,False,547,city,RS
Lavras do Sul,4311502,667,8960.23643,2022-02-14,0.021,14,7444.0,7480.0,False,582,city,RS
Liberato Salzano,4311601,778,15100.93168,2022-02-14,0.0141,11,5152.0,5219.0,False,560,city,RS
Lindolfo Collor,4311627,1446,23608.16327,2022-02-14,0.0111,16,6125.0,6054.0,False,548,city,RS
Linha Nova,4311643,279,16230.36649,2022-02-14,0.0108,3,1719.0,1714.0,False,528,city,RS
Maçambará,4311718,783,17163.52477,2022-02-14,0.0077,6,4562.0,4587.0,False,516,city,RS
Machadinho,4311700,1335,24599.22609,2022-02-14,0.0097,13,5427.0,5445.0,False,589,city,RS
Mampituba,4311734,439,14766.2294,2022-02-14,0.0068,3,2973.0,2981.0,False,527,city,RS
Manoel Viana,4311759,1044,14287.66936,2022-02-14,0.0115,12,7307.0,7299.0,False,548,city,RS
Maquiné,4311775,1173,17557.25191,2022-02-14,0.0205,24,6681.0,6714.0,False,577,city,RS
Maratá,4311791,432,15988.15692,2022-02-14,0.0093,4,2702.0,2691.0,False,605,city,RS
Marau,4311809,12022,26800.12484,2022-02-14,0.0098,118,44858.0,44161.0,False,632,city,RS
Marcelino Ramos,4311908,585,13544.80204,2022-02-14,0.0137,8,4319.0,4402.0,False,601,city,RS
Mariana Pimentel,4311981,447,11496.91358,2022-02-14,0.0112,5,3888.0,3885.0,False,555,city,RS
Mariano Moro,4312005,230,11448.48183,2022-02-14,0.0217,5,2009.0,2031.0,False,577,city,RS
Marques de Souza,4312054,456,11414.26783,2022-02-14,0.0197,9,3995.0,4009.0,False,588,city,RS
Mata,4312104,771,16072.54534,2022-02-14,0.0169,13,4797.0,4823.0,False,539,city,RS
Mato Castelhano,4312138,574,22580.64516,2022-02-14,0.0296,17,2542.0,2540.0,False,597,city,RS
Mato Leitão,4312153,1155,25256.94293,2022-02-14,0.0069,8,4573.0,4515.0,False,577,city,RS
Mato Queimado,4312179,163,10006.13874,2022-02-14,0.0245,4,1629.0,1648.0,False,513,city,RS
Maximiliano de Almeida,4312203,806,18683.35651,2022-02-14,0.0149,12,4314.0,4377.0,False,582,city,RS
Minas do Leão,4312252,753,9292.8545,2022-02-14,0.0146,11,8103.0,8075.0,False,621,city,RS
Miraguaí,4312302,903,18387.29383,2022-02-14,0.0177,16,4911.0,4925.0,False,577,city,RS
Montauri,4312351,358,24843.85843,2022-02-14,0.0196,7,1441.0,1453.0,False,585,city,RS
Monte Alegre dos Campos,4312377,227,7023.51485,2022-02-14,0.0308,7,3232.0,3226.0,False,563,city,RS
Monte Belo do Sul,4312385,421,16640.31621,2022-02-14,0.0166,7,2530.0,2548.0,False,597,city,RS
Montenegro,4312401,15086,22954.61116,2022-02-14,0.0114,172,65721.0,65264.0,False,618,city,RS
Mormaço,4312427,419,13459.68519,2022-02-14,0.0143,6,3113.0,3085.0,False,592,city,RS
Morrinhos do Sul,4312443,627,21479.95889,2022-02-14,0.008,5,2919.0,2949.0,False,577,city,RS
Morro Redondo,4312450,654,9925.63363,2022-02-14,0.0291,19,6589.0,6568.0,False,520,city,RS
Morro Reuter,4312476,1273,19545.52434,2022-02-14,0.0134,17,6513.0,6407.0,False,569,city,RS
Mostardas,4312500,1438,11193.27469,2022-02-14,0.0188,27,12847.0,12804.0,False,554,city,RS
Muçum,4312609,1093,22031.84842,2022-02-14,0.0119,13,4961.0,4954.0,False,610,city,RS
Muitos Capões,4312617,252,7942.01072,2022-02-14,0.0238,6,3173.0,3162.0,False,529,city,RS
Muliterno,4312625,325,17132.31418,2022-02-14,0.0062,2,1897.0,1893.0,False,581,city,RS
Não-Me-Toque,4312658,4906,27626.98502,2022-02-14,0.0132,65,17758.0,17624.0,False,608,city,RS
Nicolau Vergueiro,4312674,128,7646.35603,2022-02-14,0.0547,7,1674.0,1682.0,False,612,city,RS
Nonoai,4312708,2769,23802.9743,2022-02-14,0.0181,50,11633.0,11695.0,False,589,city,RS
Nova Alvorada,4312757,806,22003.822,2022-02-14,0.0099,8,3663.0,3625.0,False,561,city,RS
